doc,url,key_effects,key_interaction_detail,notes_mp,notes_amp,notes_general,receptor,stressor,technology,phase,presented_as_potential_interaction,decribed_from_observations_at_the_project_site,monitoring_plan_(mp),adaptive_management_plan_(amp),protection_mitigation_and_enhancement,bmps_applied
PACWAVE SOUTH APEA: BIRD AND BAT CONSERVATION STRATEGY,NA,DISRUPTION OF BEHAVIOR,"Managing Project lighting requirements properly would minimize the likelihood that seabirds would be adversely affected by navigational lighting on Project structures, or on servicing and support vessels. Therefore, significant adverse effects on seabirds as a result of artificial lighting associated with the Project are not expected to occur and will be minimized by the avoidance and minimization measures.",NA,NA,NA,Birds.Seabirds,Lighting,Marine Energy.Wave,3. Operations and Maintenance,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
PACWAVE SOUTH APEA: BIRD AND BAT CONSERVATION STRATEGY,NA,"DISRUPTION OF BEHAVIOR, POTENTIAL HARM","sound emitted by the WECs during ordinary operation is expected to be within the range of ambient sound levels; furthermore, it is not expected to produce intense sound at amplitudes capable of causing temporary or permanent auditory harm to marine vertebrates (Wilson et al. 2013). Vessel sound could create temporary disturbance to seabirds, but these effects are anticipated to be negligible since they would not rise to the level of causing harm, and would be short term and temporary (i.e., hours). In addition, OSU would implement the Acoustics Monitoring Plan to detect and, if needed, mitigate any effects of Project- related underwater sound. For these reasons, Project-related underwater sound and vibration are not likely to have significant adverse effects on seabirds.",NA,NA,NA,Birds.Seabirds,Noise,Marine Energy.Wave,ALL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
PACWAVE SOUTH APEA: BIRD AND BAT CONSERVATION STRATEGY,NA,"RISK OF COLLISION, MORTALITY/INJURY","Even during times of low visibility or high winds, seabirds are unlikely to collide with above-surface structures of the Project because the relative proportion of seabirds that may encounter WECs would be low, given the relatively small area of the above-surface structures (maximum of 20 WECs, and each WEC is expected to extend less than 10–12 m above water) compared to their available at-sea habitat and the density of seabirds in the Project area.",NA,NA,NA,Birds.Seabirds,Physical Interaction.Collision,Marine Energy.Wave,ALL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
PACWAVE SOUTH APEA: BIRD AND BAT CONSERVATION STRATEGY,NA,"RISK OF COLLISION, MORTALITY/INJURY","OSU would implement measures to minimize entanglement of derelict gear on underwater WEC components, which would minimize the potential for entanglement by diving birds. Therefore, seabirds are not expected to be injured or killed from collision or entanglement with debris or underwater WEC components.",NA,NA,NA,Birds.Seabirds,Physical Interaction.Entrapment,Marine Energy.Wave,ALL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
PACWAVE SOUTH APEA: BIRD AND BAT CONSERVATION STRATEGY,NA,"POTENTIAL INJURY, MORTALITY","However, hoary bats that are offshore may be attracted to the WECs for roosting: occasionally hoary bats will roost at small islands and rarely at novel plants such as cattails (Typha sp.) or anthropogenic structures such as wood towers during migratory periods (D. Johnston, unpublished data). Because the Project provides structure in a marine environment that has little to no other options for temporary roost sites, hoary bats could roost on the WECs or marker buoys rarely, possibly putting them at risk of predation during daylight hours, although they would already be susceptible to predation if flying during the day while at sea.",NA,NA,NA,Bats,Behavioral Interaction.Attraction,Marine Energy.Wave,3. Operations and Maintenance,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
PACWAVE SOUTH APEA: BIRD AND BAT CONSERVATION STRATEGY,NA,"CHANGE IN BEHAVIOR, POTENTIAL HARM","An increase in light values for permanent or temporary situations near roosts can potentially increase predation on bats and possibly cause bats to abandon a roost. A review of lighting and impacts to bats is provided by Fure (2006) and Rowse et al. (2016). OSU would minimize lighting at night or limit construction to daytime activities, and employ a buffer zone between lights and bat roost sites based on species (see Table 5). Therefore, artificial lights are not expected to disturb roosting bats.",NA,NA,NA,Bats,Lighting,Marine Energy.Wave,3. Operations and Maintenance,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
PACWAVE SOUTH APEA: HABITAT CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,NA,NA,Marine Energy.Wave,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,NA,NA,Marine Energy.Wave,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: WETLAND DELINEATION REPORT,NA,NA,NA,NA,NA,NA,NA,NA,Marine Energy.Wave,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: WETLAND DELINEATION REPORT,NA,NA,NA,NA,NA,NA,NA,NA,Marine Energy.Wave,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Invertebrates,Behavioral Interaction.Displacement,Marine Energy.Wave,2. Construction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Invertebrates,Behavioral Interaction.Displacement,Marine Energy.Wave,3. Operations and Maintenance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Physical Environment.Sediment Transport,Habitat Change,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Invertebrates,Habitat Change,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,POPULATION AND DISTRIBUTION BASELINE STUDY,Marine Mammals.Pinnipeds,Habitat Change,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,POPULATION AND DISTRIBUTION BASELINE STUDY,Marine Mammals.Cetaceans,Habitat Change,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Pinnipeds,Noise,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Cetaceans,Noise,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Pinnipeds,Physical Interaction.Collision,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Cetaceans,Physical Interaction.Collision,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Pinnipeds,Physical Interaction.Entrapment,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Cetaceans,Physical Interaction.Entrapment,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Pinnipeds,Behavioral Interaction.Attraction,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Marine Mammals.Cetaceans,Behavioral Interaction.Attraction,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Birds.Seabirds,Lighting,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Birds.Seabirds,Physical Interaction.Collision,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,Birds.Seabirds,Behavioral Interaction.Attraction,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX D: SITE CHARACTERIZATION REPORT,NA,NA,NA,NA,NA,NA,ALL,Noise,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX E: NAVIGATION SAFETY RISK ASSESSMENT,NA,NA,NA,NA,NA,"As the process moves forward, OSU will continue to look for potential differences to normal activities and implement the Risk Based Decision Making (RBDM) Guidelines to devise strategies to minimize any potential negative effects to the safety of navigation posed by operations related to the construction of the PacWave South.OSU will implement the following risk mitigation strategies during the installation, operation, and removal of the project:
 Mark Project structures with appropriate navigation aids, as required by the USCG.
 Conduct outreach to inform mariners of Project structures or activities to be avoided in the area (e.g., USCG Local Notice to Mariners, flyers posted at marinas and docks).
 Monitor position of equipment and effectiveness and operation of navigational markers.
 Develop and implement an Emergency Response and Recovery Plan.
 Install subsurface floats at sufficient depth to avoid potential vessel strike.
 Periodically search for and remove entangled gear from the Project and, when possible, return the gear to the owner to minimize effects on commercial fishing.
 Work cooperatively with commercial, charter and recreational fishing entities and interests to avoid and minimize potential space-use conflicts with commercial and recreational interests during construction and operation.
 Bury submarine cables 1 to 2 m deep where feasible to minimize interactions with fishing gear and anchors.",Human Dimensions.Recreation & Tourism,Physical Interaction.Collision,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PACWAVE SOUTH APEA: APPENDIX E: NAVIGATION SAFETY RISK ASSESSMENT,NA,NA,NA,NA,NA,"As the process moves forward, OSU will continue to look for potential differences to normal activities and implement the Risk Based Decision Making (RBDM) Guidelines to devise strategies to minimize any potential negative effects to the safety of navigation posed by operations related to the construction of the PacWave South.OSU will implement the following risk mitigation strategies during the installation, operation, and removal of the project:
· Mark Project structures with appropriate navigation aids, as required by the USCG.
· Conduct outreach to inform mariners of Project structures or activities to be avoided in the area (e.g., USCG Local Notice to Mariners, flyers posted at marinas and docks).
· Monitor position of equipment and effectiveness and operation of navigational markers.
· Develop and implement an Emergency Response and Recovery Plan.
· Install subsurface floats at sufficient depth to avoid potential vessel strike.
· Periodically search for and remove entangled gear from the Project and, when possible, return the gear to the owner to minimize effects on commercial fishing.
· Work cooperatively with commercial, charter and recreational fishing entities and interests to avoid and minimize potential space-use conflicts with commercial and recreational interests during construction and operation.
· Bury submarine cables 1 to 2 m deep where feasible to minimize interactions with fishing gear and anchors.",Human Dimensions.Fisheries,Physical Interaction.Collision,Marine Energy.Wave,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
